ID,Name,Surname,Age,GPA
634323,Matthew Lopez,Herrera,19,0.85
777879,Sarah Gray,Espinoza,29,2.66
208313,Madison Johnson,Kennedy,62,3.28
185449,Courtney Munoz,Brown,63,1.61
976624,Lisa Mathis MD,Buckley,32,0.19
853142,Kyle Wyatt,Bradley,28,3.0
712664,Karl Jones,Turner,32,0.67
342379,Kevin Jennings,Simmons,58,0.04
591329,Briana Dillon,Rodriguez,36,2.99
252213,Valerie Miller,Smith,53,2.52
109187,Brian Stevens,Acosta,15,0.47
462695,Richard Thompson,Tran,22,3.15
382519,Gabriel Brown,Miller,18,1.13
254973,Laurie Wilson,Keller,93,1.82
658249,Katherine Herrera,Hanson,42,2.52
358312,Jordan Banks,Shelton,100,2.65
763743,Michelle Howard,Huang,64,1.12
397001,Philip Meyer,Andrews,21,2.95
654775,Ashley Long,Greene,73,2.12
279263,Tamara Patterson,Gonzalez,88,0.78
512937,John Farrell,Bennett,25,0.01
274979,Howard Hood,Green,96,3.14
149653,Nathaniel Dillon,Garrison,76,0.09
305529,Austin Delgado DDS,Gonzales,12,2.48
134071,Sarah Kim,Ward,13,1.54
898890,Christopher Ramos,Crane,49,2.46
978143,Paula Perry,Carter,12,1.43
774308,Audrey Reyes,Richardson,100,1.09
336788,Sheila Morgan,Velasquez,37,1.59
949787,Elizabeth Kelly,Hanson,11,1.62
966998,Andrew Harrison,Callahan,58,1.63
167767,Nathan Cunningham,Williams,21,0.14
656746,Victor Mcdaniel,Gordon,52,1.31
129134,William Gallegos IV,Nelson,19,1.39
642271,Mary Flynn,Lopez,67,1.56
691229,Nicole Wade,Hoffman,100,3.3
718975,John Hudson,Woods,84,3.18
382388,Holly Lee,Ortiz,13,2.46
104388,Michael Perry,Mathis,59,0.07
974544,Erin Walsh,Nelson,17,1.7
527776,Mr. Mario Davis MD,Trevino,38,0.98
442919,Michael Daniels,Wade,41,3.25
833364,William Peters DDS,Bowers,35,0.2
781030,Steven Steele,Jones,82,2.66
448560,Alejandra Barr,Duke,56,1.04
343983,Kyle Davidson,Mendez,13,1.35
890586,Chad Guzman,Sosa,100,2.64
716933,Amber Martinez,Jones,87,0.52
847385,Sarah Grant,Bennett,77,1.05
628211,Paula Stone,Jackson,28,0.07
215390,Aaron Miller,Miller,51,2.13
779960,David Morgan,Dennis,69,3.46
921788,Alfred Lawrence,Martin,71,0.65
931837,Andrea Wade,Howard,92,1.58
666212,Sharon Clay,Davis,28,2.56
348626,Brandon Garrison,Romero,67,3.32
514292,Victor Friedman,Brown,22,2.93
378409,Mrs. Kristen Sanchez,Hines,48,2.06
704583,Michelle Franklin,Morgan,33,3.49
456309,Kaitlyn Hall,Holmes,80,2.54
734696,Jesse Ford,Campbell,27,0.72
716477,Jose Alexander,Jensen,88,1.19
784130,Dominique Stevenson,Carson,64,3.19
424887,Scott Swanson,Richardson,46,3.04
665409,Paul Hall,Carter,76,3.95
877166,Lisa Yoder,Murray,75,0.57
418748,Tyler Norton,Rogers,63,0.85
358557,Wanda Graham,Cantu,10,0.75
591151,Jessica Martinez,Johnson,13,1.36
488413,Anita Gonzalez,Smith,23,3.54
627379,Chelsea Moore,Rivera,32,3.41
297602,Scott Davis,Williams,73,3.67
345016,Tina Lee,Ingram,23,3.71
727020,Amanda Richards,Pineda,25,2.76
701788,Amanda Brooks,Blackburn,80,0.39
437681,Micheal Alexander,Smith,88,2.15
943503,Shawn Baker,Avila,58,0.11
541199,Michael Lopez,Huang,54,0.14
429347,Stephen Barnes,Garner,73,2.08
910532,Natalie Bailey,Bailey,47,0.93
473433,Holly Berg,Miranda,50,0.99
428122,Leslie May,Rose,63,1.08
350084,William Meyer,Pollard,25,1.16
805935,Jessica Collins,Montoya,75,3.72
298450,Joshua Nguyen,Hall,77,2.66
809734,Bethany Miller,Mullen,76,1.01
624312,Carol Barrera,Oliver,58,2.82
182489,Mark Parks,Davis,56,1.28
316515,Sherry Reyes,Phillips,22,0.29
308720,Jonathan Simpson,Cisneros,99,1.82
959438,Jessica Brown,Klein,52,1.7
699432,Jennifer Sullivan,Combs,74,1.96
466066,Angela Steele,Dalton,25,3.72
749953,Patrick Chen,Gonzalez,33,2.0
351730,Carl Nguyen,Cook,11,1.18
185654,Suzanne Martin,Zimmerman,18,3.01
294594,Samuel Cole,James,93,0.14
973204,Lauren Dorsey,Perez,75,2.85
628775,Shelly Dean,Collins,88,2.84
850639,Deborah Hughes,Hunter,52,2.59
745084,Sarah Williams,Ferguson,47,1.99
678321,Kendra Lee,Stark,75,2.48
776711,Emily Martin,Johnson,16,2.49
672096,Anne Salazar,Campbell,34,2.48
681464,Patricia Delacruz,Hall,58,1.16
220226,Daniel Schmitt,Mcguire,71,2.25
488064,Suzanne Leblanc,Robertson,16,3.49
541667,Larry Owen,Wilson,16,2.09
943088,David Smith,Wilson,50,3.71
607264,Keith Zuniga,Kramer,30,0.66
631805,Erica Hayes,Wells,26,0.03
610988,Brandy Saunders,Brock,74,1.66
754168,Suzanne Griffin,Schmidt,75,2.0
763823,Courtney Grimes,Smith,99,1.28
543433,Madison Young,Williams,99,2.52
845499,Troy Cooley,Taylor,41,3.1
333684,Kimberly Garcia,Warren,67,3.33
361786,Shannon Hanson,Chung,54,3.16
161869,Roy Lee,Alvarez,82,2.69
801373,Jack Smith,Graves,34,0.78
642510,Jessica Vaughn,Adams,84,0.56
376625,Harold Ramirez,Kelley,91,1.39
479437,Christy Roberts,Kane,43,1.14
189662,John Parrish,Holland,86,2.66
596242,Larry Reeves,Hebert,25,0.07
387753,Thomas Olson,Coleman,28,2.17
385549,Joshua Ryan,Lynch,55,3.12
264660,Michael Gross,Powell,39,2.61
868922,Joshua Frazier,Avila,83,3.43
449488,Shelley Hicks,Brown,50,3.09
687703,Timothy Rangel,Wiggins,88,1.21
953117,Steven Warren,Garcia,65,3.59
814199,Jennifer Phillips,Harrison,37,3.8
502585,Tammy Baker,Strong,29,3.18
689864,Lindsay Clark MD,Ibarra,62,3.67
835340,John Durham,Bennett,47,1.52
173861,Tracey Olson,Rubio,35,0.55
794844,Roberto Singleton,Hanson,98,3.6
804386,Chris Mckinney,Lester,24,0.64
381300,Juan Burch,Molina,36,0.4
275800,Amanda Harris,Freeman,93,3.93
197847,David Parker,Schmidt,29,0.63
967706,Cassidy Phillips,Walters,35,1.46
346824,Ryan Moon MD,Travis,50,2.5
125336,Theodore Murphy,Ramos,55,3.33
928398,Mariah Nixon,Johnson,24,2.38
259085,Cheryl Knight,White,86,1.38
593113,James Smith,James,88,1.79
402593,Yvette Scott,Allen,83,2.15
339283,Holly Fields,White,21,0.62
259994,Brandon Hopkins,Waters,74,1.22
888776,Jennifer Jones,Bowman,23,3.11
302626,Yesenia Griffin,Jones,94,1.95
786563,Andrea Tucker,Norris,42,1.38
298307,David Knapp,Figueroa,29,1.92
676045,Justin Lewis,Roberts,25,0.62
709582,Mr. Travis Freeman,Fernandez,53,1.56
139265,Sarah Casey DVM,Hurst,75,1.73
528973,Shelly Weaver,Harris,10,3.46
317741,Christian George,Chan,25,1.93
845923,Paul Tyler,Barry,86,3.08
945377,Kathryn Flores,Ray,31,3.53
696518,Sherry Lee,Brown,85,2.91
796586,Lance Richardson,Wolfe,54,0.71
577763,Mackenzie Castillo,Gilmore,99,2.16
806758,Sarah Gomez,Patterson,79,1.62
240200,Jessica Gallegos,Chan,67,1.3
483295,Erin Wolfe,Butler,26,3.92
584052,David Newton,Nelson,56,1.57
587335,Jeremiah Chen,Mccoy,71,2.26
209531,Donna Miller,Harris,48,3.19
580668,Carmen Burns,Smith,25,1.83
543508,Michelle Thompson,Lloyd,67,0.99
466169,Joshua Nguyen,Gardner,28,3.33
661454,Cheryl Weaver,Patterson,49,2.92
348242,Michael Johnson,Osborn,48,2.13
971318,Leslie Herring,Kennedy,82,3.61
658949,Ricky Lucas,Guzman,13,3.78
783669,Roger Little II,Solis,53,0.76
161348,George Foster,Watson,82,2.74
116097,Samantha Chan,Jones,68,1.12
170964,Megan Webb,Ingram,79,3.86
833295,Michael Edwards,Rivera,60,2.56
418166,Jessica Brown,Griffin,70,3.5
803137,Brandon Rogers,Nichols,87,0.62
681877,Deborah Carson,Williams,97,2.71
363066,Sara Smith,Lee,44,3.64
691912,Steven Avery,Wilson,53,1.36
639142,David Garza,Cantu,46,3.22
958599,Donald Eaton,Berg,86,0.0
429442,Alexander Velez,Bullock,37,1.33
623363,Gilbert Cook,Rice,46,1.49
322758,Matthew Parker,Brooks,80,1.72
920785,Ronald Thomas,Hernandez,91,2.26
148795,Richard Avila,Reed,33,3.2
273606,Christina Williams,Juarez,41,2.44
189892,Deborah Love,Steele,63,0.87
542452,Kevin Miller,Ingram,81,0.69
383760,Cynthia Fitzpatrick,Williams,57,1.62
635707,Denise Harrell,Dean,28,3.11
509342,Robert Walton,West,33,3.15
486189,Karen Thomas,Mcclain,28,2.33
488005,Jeremy Gonzalez,Reed,52,1.39
743648,Megan Burton,Schwartz,25,2.44
812838,Kevin Caldwell,Ortiz,19,2.57
962601,Nicole Roberts,Acevedo,83,0.59
725802,Amanda Johnson,Black,78,0.17
849598,Mitchell Hahn,White,56,2.51
463816,Frances Wong,Reynolds,56,1.92
739918,Miss Jacqueline Huffman,Mccarthy,64,1.39
563000,Madeline Marks,Scott,73,0.97
973596,Sarah James,Moore,51,0.31
934263,Michelle Duran,Reeves,33,0.22
936856,Derek Sampson,Bass,43,0.94
482302,Shane Sanchez,Wilkins,78,2.3
853564,Jennifer Hill,Aguilar,95,3.99
452271,Kristina Barrett,Sullivan,19,1.96
184945,April Allen,Morales,84,1.4
426030,Charles Sanchez,Roberts,79,1.0
611188,Joel Rush,Smith,36,1.21
193713,Amanda May,Guerra,21,1.05
754615,Christopher Miller,Brady,43,2.08
444019,Daniel Hernandez,Ramirez,56,2.08
146234,Brian Brown,Weaver,63,0.15
161868,Lisa Romero,Mendoza,36,1.94
205891,Robert Fernandez,Wright,35,3.72
192406,Kevin Bradley,Vasquez,46,0.9
201100,Ashley Sanchez,Graham,30,2.74
322300,Nancy Benson,Diaz,38,0.92
259206,Donna Martinez,Lynch,57,0.48
870273,Ralph Young,Campbell,94,3.34
806185,Richard Rogers,Ayers,34,1.91
790592,Russell Harris,Boyle,98,0.7
182253,Matthew Mcclure,Huber,86,0.91
956828,Brandon Little,Hoover,43,1.67
981709,Brooke Lawrence,David,81,3.05
652278,Wayne Cisneros,Rocha,97,0.77
596506,Andrew Adams,Cooper,53,2.13
806197,Steven Rios,Miller,50,0.01
868221,Julie Adams,Guerra,13,1.64
985201,James Sanchez,Atkins,88,3.63
753983,Mary Torres,Ramos,100,0.95
953782,Meredith Parker,Jones,86,2.45
159798,Todd Tran,Leach,22,1.26
448768,Kevin Small,Turner,81,1.39
615230,Ryan Garcia,Ryan,81,2.68
837557,Ruth Jackson,Ball,84,1.87
213500,Julian Meyer,Rice,96,3.59
371401,Erica Casey,Kelly,77,1.19
746852,Olivia Harding,Frey,13,1.35
648505,Charlotte Reilly,Frye,64,1.25
306295,Ronald Ramirez,Bauer,61,0.63
201995,Brooke Gonzales,Cruz,56,2.38
716694,Joshua Moon,Hoffman,47,2.1
762265,Sherry Murphy,Jones,74,1.4
229826,Tabitha Wiggins,Ryan,18,3.69
946280,Michael Adams,Barrett,91,3.15
335859,Megan Marquez,Robinson,55,2.07
886100,Dean Greer,Holland,82,3.37
194542,Andrea Martinez,Ruiz,67,3.09
992876,Jason Cox,Bush,77,1.16
873067,Anna Green DDS,King,59,2.18
643486,Kyle Garza,Fitzgerald,42,3.38
182734,Lindsey Frost,Phillips,100,1.11
528564,Joan Hawkins,Dixon,69,1.03
724619,Alyssa Perry,Randolph,14,2.54
623799,Annette Rocha,Hayes,75,0.04
320731,James Chapman,Garza,45,2.22
921755,Mrs. Catherine Williams DVM,Mitchell,45,0.99
149892,Beth Kramer,Goodwin,59,1.29
782897,John Valentine,Larsen,52,0.81
659525,Peter Burns,Thornton,23,3.06
801935,Jill Payne,Thompson,20,0.95
427052,Robert Mcmillan,Lewis,43,0.0
495901,Larry Andersen,Diaz,32,2.45
582502,Gilbert Cox,Alvarado,47,3.04
984575,Ralph Bray,Clark,95,0.28
836973,Anthony Frederick,Schaefer,72,2.43
636936,Mr. Jesse Anderson Jr.,Rose,52,3.35
600627,Scott King,Meyer,41,1.24
919397,Deborah Young,Flynn,75,2.39
488235,Mary Harrison,Hernandez,50,0.18
105891,Robert Flores,Palmer,12,3.26
764627,Samuel Santos,Jackson,60,1.39
362572,Jason Cooper,Garcia,24,1.63
793095,Elizabeth Santos,Brown,95,3.08
121807,Lindsey Ross,Young,25,3.27
278240,Julie Howard,Peterson,35,2.74
886059,Daniel Howell,Alexander,59,1.44
259435,Ryan Houston,Gillespie,45,2.83
174245,Kayla Skinner,Mccoy,67,1.86
262536,David Jones,Barrett,40,0.97
453704,Ronald Clay,Arnold,39,0.35
843476,Rachel Scott,Delgado,62,1.14
568652,Stephanie King,Diaz,35,0.89
850374,John Williams,King,50,1.96
995270,James Koch,Johnson,52,2.27
872436,Joseph Yates,George,28,3.72
243847,Kelsey Lester,Jennings,40,2.25
926360,Aaron Ford,Murphy,77,0.13
778273,Teresa Ross,Johnson,78,0.45
266560,Megan Lee,Horton,84,0.43
411320,Denise Hernandez,Cain,75,3.12
518128,Timothy Bird,Vargas,94,0.01
824976,Alicia Figueroa,Harvey,82,0.24
857049,Thomas Mccoy,Pena,20,1.77
791878,Howard Green,Barnett,67,1.77
157118,Julian Bernard,Benson,33,3.6
827479,Angela Riley,Casey,19,3.26
796656,Thomas Thompson,Cabrera,39,3.45
267158,Nicholas Johnson,Taylor,17,1.16
103184,Brenda Scott,Fowler,94,2.08
228863,Ana Rowe,Wang,63,2.13
452974,Allison Mcgee,Montgomery,20,0.79
127753,Donald Price,Pham,80,3.32
867472,Melissa Joseph,Johnson,34,3.46
336513,Michael Murillo,Houston,95,2.94
548803,Melissa Crawford,Carey,39,0.41
384696,Sheila Garrison,Garcia,13,1.59
142447,Vincent Wyatt,Smith,59,2.08
205415,Jermaine Soto,Hernandez,33,2.62
409154,Jo Vasquez,Mcclure,23,3.44
679437,Patricia Li,Compton,73,2.33
103715,Eric York,Good,31,2.9
947633,Natasha Hutchinson,Ponce,72,2.27
911376,Evan Chen,Rios,49,0.68
616041,Lynn Ross,Carlson,28,0.92
748761,Bethany Burke,Sims,49,3.75
107485,Alexandra Ross,Hernandez,48,2.22
212000,Stephanie Scott,Johnson,66,1.48
530806,Sarah Walsh,Velez,24,2.31
617596,Richard Santos,Greene,45,0.82
215658,Jennifer Wong,Day,77,3.38
862797,Heidi Smith,Lucero,92,0.15
953798,Caroline Martinez,Morales,94,3.28
126021,Paula Kramer DVM,Anderson,73,1.96
657690,Derek Grant,Martin,73,1.09
924653,Susan Davis,Summers,26,2.37
671848,Bryce Robinson,Parker,72,3.75
811002,Michael Hamilton,Hutchinson,18,3.13
545909,Elizabeth Christensen,Bass,60,3.21
849442,Cody Stevens,Holloway,10,0.44
588683,Jamie Hill,Martin,38,1.77
318600,Stephanie Lee,Edwards,17,0.81
674957,Abigail Rogers,Davis,92,1.29
343066,Jason Hernandez,Woods,85,2.44
820092,Wayne Nelson,Glenn,41,2.99
500217,Annette Ramirez,Reid,30,1.43
802291,Barbara Sullivan,Murphy,78,3.07
574113,Mark Davis,Carney,55,1.26
971581,Justin Miller,Andrews,93,2.99
678409,Samantha Contreras,Woods,44,0.39
456961,Michele Wright,Sullivan,59,3.46
843991,Michelle Olson,Summers,43,2.96
354867,Sabrina Snyder,Page,15,3.18
130327,Samuel Frey,Gonzalez,98,2.23
482307,Kimberly Torres,Lane,26,3.88
546738,Walter Saunders,Jackson,35,1.44
718718,Barbara Goodwin,Jones,23,0.36
631635,Robin Rogers,Walters,57,3.26
950849,Richard Little,Mullins,32,1.73
254769,Eric Love,Murray,48,1.44
846646,Adam Jones PhD,Long,50,0.2
373588,Morgan Webb,Daniels,11,2.03
999366,Kevin Wallace,Rivera,96,3.01
323737,Ashley Orozco,Reid,31,3.53
541918,Jacqueline Morrison,Mcneil,12,1.06
269158,Glenn Pugh,Garcia,19,2.0
433590,Lindsey Fields,Herrera,78,3.17
618354,Ricky Wong,Williams,67,0.14
146119,Kathryn Turner,Butler,65,1.22
717547,Sheri Peterson,Daugherty,28,0.98
834340,Kevin Rodriguez,Smith,15,3.29
550042,Renee Rivera,Hawkins,11,3.54
434186,Jamie Gonzalez,Bernard,51,2.39
351920,Natalie Pratt,Mooney,45,0.43
666657,Marissa Walton,Herrera,75,0.04
434003,Patricia Wood,Lynch,24,3.29
851923,Alexandra Harper,Sloan,71,2.76
591308,Justin Walters,Alvarado,99,2.38
184500,Mr. Bobby Thomas,Shelton,40,1.68
349303,Sean Rivers,Hansen,21,1.92
796505,Danny Joseph,Hughes,64,1.71
748734,Tamara Valentine,Miller,69,1.47
234974,Frank Brady,Ross,67,1.69
816414,Nichole Smith,Martin,47,2.5
343192,Nathan Blevins,Young,48,3.11
514579,Lucas Simmons,Garcia,75,3.68
462423,Lauren Pacheco,Daniel,66,3.73
175617,David Mcgee,Gardner,25,2.41
363600,Scott Willis,Hoover,76,2.13
569361,Andrea Nolan,Rodriguez,44,2.28
331406,David Jacobson,Mckay,76,3.89
822889,Denise Conley,Mccann,56,2.08
794275,Keith Davis,Allen,71,2.18
954128,Eric Stephenson,Smith,63,3.85
730231,Renee Russell,Carlson,38,1.06
233660,Gabriel Bond,Oliver,81,0.63
922972,Karen Herman,Church,17,2.33
763083,Robert Price,Young,71,3.21
733120,Keith Howard,Anderson,79,0.49
584892,Kenneth Hampton,Alexander,55,1.34
261251,Amy Murphy,Turner,89,0.61
167053,Connie Jenkins,Potter,82,3.58
814771,Corey Allen,Fleming,61,2.81
973664,Patricia Elliott,Gonzalez,86,2.02
486165,Michael Simpson,Peterson,36,2.76
398285,Brett Oneal,Smith,84,2.44
998844,Joseph Russell,Nguyen,41,1.94
511256,Laura Morales,Little,67,3.57
476104,Sharon Odom,Smith,62,3.31
158931,Alexander Miles,Alvarado,51,0.19
673952,Kaitlin Sawyer,Suarez,38,2.16
129670,Mariah Robinson,Horton,63,3.38
677541,James Rogers,Mitchell,45,0.07
186191,Robert Smith,Hill,62,0.29
769914,Rachael Reed,Howard,78,2.0
525225,Janice Smith DVM,Blackwell,47,0.97
618472,Amanda Green,Cannon,18,2.6
818796,Jennifer Oconnor,Cole,44,3.75
604937,Russell Olson,Schroeder,49,1.61
949744,Sarah Webb,Baker,63,3.36
693641,Carol Miller,Meyer,59,3.81
332064,Brian Lopez,Scott,68,1.5
371387,Alexandra Hoffman,Anderson,66,2.92
489624,Rodney Molina,Mcknight,11,0.31
131940,Daniel Smith,Brown,41,1.66
957472,Nicholas Arellano,Brown,98,0.54
637934,Darin Kirk,Carlson,25,0.5
293042,Angela Watkins,Flores,79,0.92
633578,James Reed,Gonzalez,65,1.1
770498,Jennifer Ortega,Martinez,21,3.61
437384,Ariel Smith,Hernandez,94,1.34
335635,Michael Wallace,Hurst,10,3.02
381126,Kevin Wilson,Williams,25,2.7
357473,Ronald Powell,Vasquez,41,2.8
487354,Justin White,Anderson,42,0.1
498485,Edward Evans,Jones,83,2.25
956115,Peter Davis,Holt,35,0.51
782853,Damon Gutierrez,Roberts,72,2.6
840282,Cassandra Harris,Evans,65,3.11
496704,Isabel Turner,Huber,64,3.21
176312,Tracey Marsh,Adams,83,1.96
488632,Terry Miranda,Hester,93,2.77
424245,Kevin Bryant,Johnson,90,1.03
262013,Megan Dominguez,Lee,69,0.13
359904,Sarah Miller,Smith,46,2.78
644527,Gregory Castaneda,Holland,31,2.69
681353,Anna Henderson,Nguyen,35,2.87
830878,Raymond Schultz DDS,Walker,65,3.37
818936,Emily Gibson,Hill,33,2.79
744357,Jennifer Chang,Grant,75,3.69
193952,Chelsea Chandler,Mitchell,56,0.12
383679,Juan Jones,Rocha,29,2.93
321344,Theresa Garcia,Webb,29,2.02
361977,Dana Brown,Franklin,77,2.67
357582,Kyle Estrada,Davidson,19,2.76
330669,Connor Nichols,Sullivan,14,3.54
274765,Cory Henderson,Smith,67,3.49
622184,Corey Owens,Watson,21,3.73
195986,Edwin Edwards,Fernandez,69,3.33
657336,Andrew Martinez,Hansen,58,2.33
148390,Robin Navarro,Zavala,76,0.47
376802,Shane Hardy,Baxter,82,0.72
929812,Dr. Nathan King MD,Kelley,64,0.81
460575,Jamie Willis,Flynn,38,3.07
770209,Amanda Caldwell,Gomez,58,3.63
808512,Rebecca Anderson,Thomas,19,0.18
301131,Victoria Rodriguez,Smith,21,2.16
885883,Courtney Taylor,Gomez,100,2.6
803394,Darrell Foley,Hodges,10,2.6
857110,Mikayla Walker,Bolton,70,3.49
556504,Jesse Weaver DVM,Pena,97,2.03
933785,Robin Cohen,Garza,47,0.87
292072,Nancy Vaughn,Washington,46,2.33
430693,Brian Hernandez,Harris,82,2.9
715541,Stephanie Vega,Price,81,1.44
391841,Kent Adams,Mills,53,2.43
201504,Lynn Smith,Doyle,27,3.66
625741,Daniel Hayes,Evans,58,2.01
607935,William Jenkins,Hodges,73,3.67
178850,Donna Mcdaniel,Scott,26,0.15
833456,Stephen Marquez,Garner,59,1.54
431308,Shawna Ramsey,Montgomery,59,0.17
431548,Dr. Katelyn Perez,Smith,81,3.11
303242,Margaret Acosta,Burke,73,2.0
719593,April Simmons,Cochran,16,0.96
628794,Jeffrey Thompson,Baldwin,86,0.5
890042,Brooke Johnson,Miller,45,3.04
916071,Nicole Harris,Orozco,59,0.31
776652,John Molina,Moore,13,2.22
243883,Cheyenne Olson,Johnson,39,3.06
862304,Brian Kemp,Tran,23,0.41
387134,Steven Lee,Elliott,83,1.01
271969,Pamela Morales,Smith,91,1.11
737876,Katelyn Carr,Cummings,20,0.84
818122,Peter Johnson,Crawford,97,2.47
119818,David Gonzalez,Smith,86,2.0
381768,Scott Reynolds,James,68,0.36
764952,David Diaz,Patterson,39,1.26
166386,Anthony Vargas,Smith,94,0.67
865578,Samantha Morris,Brown,21,1.12
790752,Darryl Keith,Butler,12,0.87
312760,Kristin Collins,Weiss,63,1.67
905800,David Long,Miller,59,0.11
933870,Christine Pitts,Carlson,75,1.83
963876,Harry Rhodes,Krueger,74,0.5
633934,Ricardo Allison,Burke,53,3.77
783586,John Stevens,Johnson,57,3.99
195523,Brian Hamilton,Hoffman,81,3.76
753095,Desiree Johnson,Fowler,11,0.04
383493,Curtis Banks,Sherman,72,1.65
336725,Nathan Scott,Woodward,24,3.24
472502,Tonya Sanchez,Bell,80,2.46
790174,Daniel Duarte,Jarvis,85,2.32
856689,Mr. Samuel Huber,Lang,22,0.86
415456,Eric Maxwell,Brady,67,3.09
184530,Kathryn Long,Ritter,35,1.84
646086,Michael King,Kirby,88,3.06
902034,Jeffery Anderson,Rivera,29,0.84
266714,Laura Reyes,Glover,75,0.32
119075,Melissa Barker,Maddox,68,3.01
744787,Ian Benson,Smith,28,3.87
403347,Sarah Hale DDS,Fernandez,28,0.74
107819,Dr. Laura Cain,May,95,2.92
391174,Juan Edwards,Moore,93,1.91
701580,Paul Johnson,Brown,87,2.11
368252,David Donovan,Hall,78,0.12
196085,Anthony Carlson,Henry,16,0.34
965598,Kevin Matthews,Morgan,19,2.13
857394,Kyle Burton,Johnson,92,1.56
810995,Ashley Barnes,Smith,19,0.07
246687,Johnny Nielsen,Phillips,42,1.91
965271,David Larson,Humphrey,25,3.54
353881,Geoffrey Mora,Williams,16,1.5
424487,Monica Miller,Contreras,97,3.65
692269,Kristina Brown,Wolf,99,2.69
984972,Tammy Wolfe,Bailey,86,0.46
792561,Jennifer Graham,Ray,74,0.64
468580,Latoya Payne,Robinson,24,1.2
599964,Arthur Mills,Khan,48,1.67
911581,Cheryl Campbell,Valenzuela,21,1.25
617279,Wendy Sharp,Velasquez,63,1.02
445763,Terry Cole,Brady,66,1.22
625549,Bobby Mata,Williams,16,1.9
365964,Matthew Murphy,Martinez,93,3.47
201829,Ryan Potter,Torres,95,1.04
804797,Stacy Johnson,Hines,74,0.98
240508,Kyle Davis,Roberson,87,1.19
255678,Valerie Martin,Garcia,22,3.12
705010,Gilbert Smith,Bryan,31,3.02
832129,Matthew Chapman,Hendrix,93,2.91
258377,Cathy Richardson,Alvarez,58,2.4
718199,Amy Moyer,Walters,72,3.92
708424,Mark Flores,Bailey,91,2.85
307039,Cynthia Moss,Miller,93,0.07
699167,Eric Moran,Rivera,86,0.01
288109,Penny Hurst,Garcia,83,2.74
105656,Jack Vasquez,Watkins,15,0.57
688098,Nicole Gonzalez,Dickson,92,2.54
932647,Spencer Owen,Daniels,70,3.15
361506,Kelly Harris,Barnes,24,2.55
537524,Bruce Reynolds,Howell,24,3.97
616320,Sandra Richmond,Simpson,17,1.16
941725,William Lewis,Thomas,82,3.66
364809,Elizabeth Robbins,Johnson,23,3.05
912513,Dawn Perez,Braun,10,3.13
479778,Scott Castillo,Mitchell,44,0.4
944260,Deborah Patton,Clark,31,2.28
576030,Susan Brown,Gilmore,41,0.37
151652,Anita Harrell,Colon,22,3.78
630434,William Horn,Keller,24,2.86
169078,Monica Mcpherson,Atkins,60,3.37
269986,Sabrina Harrington,Alvarez,84,2.51
410407,Bryce Jackson,Allison,47,0.09
120274,Tony Wallace,Mcgrath,20,0.05
782201,Manuel Waters,Thomas,24,1.86
124174,John Peck,Cherry,38,0.68
711859,Troy Meyer,Pierce,59,2.71
799590,Angela Williams,Cook,45,1.92
736268,Brent Morgan,Reed,37,0.78
106775,Jonathan Clark,Hill,70,2.32
906996,Alexandra Warner,Flores,21,2.61
471157,Anita Petersen,Martinez,74,2.82
519098,Edward Henry,Clark,12,1.74
838272,Hannah Blake,Hernandez,38,3.43
787492,Natalie Sellers,Clark,53,1.47
860806,Robert Taylor,Santiago,33,2.23
625904,Mitchell Thompson,Lee,84,3.05
156145,Timothy Buck,Reed,83,0.92
819928,Cindy Guerrero,Davis,69,0.07
124957,Allen Barry,Wright,95,3.68
104264,Thomas Simmons,Barber,34,2.2
378661,Michael Williams,Avila,77,1.22
797105,John Bradley,Howell,88,1.31
303304,Sarah Morrison,Thomas,49,2.06
222862,Connor Kennedy,Wilson,84,2.43
271421,Wesley Burns,Johnson,73,3.17
651823,Caitlyn Murphy,Crosby,71,0.41
538066,Ronald Smith,Rubio,18,2.34
528059,James Barnes,Harris,34,3.23
267547,Nicole Mejia,Brooks,98,1.26
944259,Karen Everett,Mills,40,1.91
321342,Michael Johnston,Bridges,99,3.12
301966,Joseph Diaz,Hamilton,51,3.78
853866,Susan Mccall,Gregory,51,2.38
420951,Jennifer Castaneda,Castillo,99,0.91
473912,Nicole Price,Francis,16,0.9
565744,Calvin Taylor,Knapp,55,2.92
672332,Michael Richardson,Franco,93,1.19
648268,Phillip Wright,Morris,93,0.66
780565,Adrian Tanner,Smith,43,3.69
765989,Philip Johnson,Miller,11,3.09
